Mes,ME/USD,Moneda,Anho,G/ME
3,"6,2842",VEF,2014,"706,06"
3,"549,9500",CLP,2014,"8,07"
3,"1,3749",EUR,2014,"6.100,43"
3,"22,5300",UYU,2014,"196,94"
3,"0,9245",AUD,2014,"4.102,01"
3,"6,2117",CNY,2014,"714,30"
3,"1.962,1400",COP,2014,"2,26"
3,"13,0916",MXN,2014,"338,92"
4,"1,0000",USD,2014,"4.424,00"
4,"102,5400",JPY,2014,"43,14"
4,"1,6824",GBP,2014,"7.442,94"
4,"0,8839",CHF,2014,"5.005,09"
4,"6,5618",SEK,2014,"674,21"
4,"5,4046",DKK,2014,"818,56"
4,"6,0082",NOK,2014,"736,33"
4,"2,2219",BRL,2014,"1.991,09"
4,"7,9990",ARS,2014,"553,07"
4,"1,0956",CAD,2014,"4.037,97"
4,"10,5551",ZAR,2014,"419,13"
4,"1,5506",SDR,2014,"6.859,85"
4,"1.295,7700",XAU,2014,"5.732.486,48"
4,"6,2842",VEF,2014,"703,99"
4,"561,3400",CLP,2014,"7,88"
4,"1,3810",EUR,2014,"6.109,54"
4,"22,8800",UYU,2014,"193,36"
4,"0,9271",AUD,2014,"4.101,49"
4,"6,2572",CNY,2014,"707,03"
4,"1.933,0000",COP,2014,"2,29"
4,"13,1130",MXN,2014,"337,38"
5,"1,0000",USD,2014,"4.431,00"
5,"101,6400",JPY,2014,"43,60"
5,"1,6714",GBP,2014,"7.405,97"
5,"0,8972",CHF,2014,"4.938,70"
5,"6,6451",SEK,2014,"666,81"
5,"5,4854",DKK,2014,"807,78"
5,"5,9656",NOK,2014,"742,76"
5,"2,2190",BRL,2014,"1.996,85"
5,"8,0707",ARS,2014,"549,02"
5,"1,0842",CAD,2014,"4.086,88"
5,"10,4114",ZAR,2014,"425,59"
5,"1,5408",SDR,2014,"6.827,28"
5,"1.256,1000",XAU,2014,"5.565.779,10"
5,"6,2842",VEF,2014,"705,10"
5,"548,5000",CLP,2014,"8,08"
5,"1,3606",EUR,2014,"6.028,82"
5,"23,0033",UYU,2014,"192,62"
5,"0,9289",AUD,2014,"4.115,96"
5,"6,2388",CNY,2014,"710,23"
5,"1.906,1000",COP,2014,"2,32"
5,"12,8444",MXN,2014,"344,98"
6,"1,0000",USD,2014,"4.388,00"
6,"101,3700",JPY,2014,"43,29"
6,"1,7019",GBP,2014,"7.467,94"
6,"0,8911",CHF,2014,"4.924,25"
6,"6,7312",SEK,2014,"651,89"
6,"5,4643",DKK,2014,"803,03"
6,"6,1282",NOK,2014,"716,03"
6,"2,2028",BRL,2014,"1.992,01"
6,"8,1296",ARS,2014,"539,76"
6,"1,0666",CAD,2014,"4.114,01"
6,"10,6206",ZAR,2014,"413,16"
6,"1,5441",SDR,2014,"6.775,51"
6,"1.318,7800",XAU,2014,"5.786.806,64"
6,"6,2842",VEF,2014,"698,26"
6,"551,4900",CLP,2014,"7,96"
6,"1,3643",EUR,2014,"5.986,55"
6,"22,7660",UYU,2014,"192,74"
6,"0,9413",AUD,2014,"4.130,42"
6,"6,2176",CNY,2014,"705,74"
6,"1.879,2000",COP,2014,"2,34"
6,"13,0025",MXN,2014,"337,47"
7,"1,0000",USD,2014,"4.287,00"
7,"102,8700",JPY,2014,"41,67"
7,"1,6908",GBP,2014,"7.248,46"
7,"0,9094",CHF,2014,"4.714,10"
7,"6,8862",SEK,2014,"622,55"
7,"5,5707",DKK,2014,"769,56"
7,"6,2570",NOK,2014,"685,15"
7,"2,2504",BRL,2014,"1.904,99"
7,"8,1984",ARS,2014,"522,91"
7,"1,0902",CAD,2014,"3.932,31"
7,"10,6799",ZAR,2014,"401,41"
7,"1,5332",SDR,2014,"6.572,83"
7,"1.296,7400",XAU,2014,"5.559.124,38"
7,"6,2842",VEF,2014,"682,19"
7,"572,1000",CLP,2014,"7,49"
7,"1,3384",EUR,2014,"5.737,72"
7,"23,0940",UYU,2014,"185,63"
7,"0,9323",AUD,2014,"3.996,77"
7,"6,1715",CNY,2014,"694,64"
7,"1.880,7000",COP,2014,"2,28"
7,"13,1409",MXN,2014,"326,23"
8,"1,0000",USD,2014,"4.268,00"
8,"103,7300",JPY,2014,"41,15"
8,"1,6582",GBP,2014,"7.077,20"
8,"0,9150",CHF,2014,"4.664,48"
8,"6,9721",SEK,2014,"612,15"
8,"5,6534",DKK,2014,"754,94"
8,"6,1797",NOK,2014,"690,65"
8,"2,2404",BRL,2014,"1.905,02"
8,"8,4050",ARS,2014,"507,79"
8,"1,0848",CAD,2014,"3.934,37"
8,"10,6346",ZAR,2014,"401,33"
8,"1,5182",SDR,2014,"6.479,68"
8,"1.289,7000",XAU,2014,"5.504.439,60"
8,"6,2842",VEF,2014,"679,16"
8,"593,3100",CLP,2014,"7,19"
8,"1,3181",EUR,2014,"5.625,65"
8,"23,8044",UYU,2014,"179,29"
8,"0,9353",AUD,2014,"3.991,86"
8,"6,1433",CNY,2014,"694,74"
8,"1.926,0000",COP,2014,"2,22"
8,"13,0890",MXN,2014,"326,08"
9,"1,0000",USD,2014,"4.474,00"
9,"109,3400",JPY,2014,"40,92"
9,"1,6247",GBP,2014,"7.268,91"
9,"0,9509",CHF,2014,"4.705,02"
9,"7,2639",SEK,2014,"615,92"
9,"5,8654",DKK,2014,"762,78"
9,"6,4513",NOK,2014,"693,50"
9,"2,4186",BRL,2014,"1.849,83"
9,"8,4450",ARS,2014,"529,78"
9,"1,1162",CAD,2014,"4.008,24"
9,"11,2356",ZAR,2014,"398,20"
9,"1,4911",SDR,2014,"6.671,18"
9,"1.214,5400",XAU,2014,"5.433.851,96"
9,"6,2842",VEF,2014,"711,94"
9,"598,4000",CLP,2014,"7,48"
9,"1,2689",EUR,2014,"5.677,06"
9,"24,7400",UYU,2014,"180,84"
9,"0,8759",AUD,2014,"3.918,78"
9,"6,1258",CNY,2014,"730,35"
9,"2.019,3000",COP,2014,"2,22"
9,"2,8996",PEN,2014,"1.542,97"
9,"13,4470",MXN,2014,"332,71"
9,"1,2739",SGD,2014,"3.512,05"
10,"1,0000",USD,2014,"4.621,00"
10,"108,8700",JPY,2014,"42,45"
10,"1,6033",GBP,2014,"7.408,85"
10,"0,9546",CHF,2014,"4.840,77"
10,"7,3360",SEK,2014,"629,91"
10,"5,8949",DKK,2014,"783,90"
10,"6,7031",NOK,2014,"689,38"
10,"2,4009",BRL,2014,"1.924,69"
10,"8,4980",ARS,2014,"543,78"
10,"1,1187",CAD,2014,"4.130,69"
10,"10,8596",ZAR,2014,"425,52"
10,"1,4808",SDR,2014,"6.842,78"
10,"1.200,0100",XAU,2014,"5.545.246,21"
10,"6,2842",VEF,2014,"735,34"
10,"577,0000",CLP,2014,"8,01"
10,"1,2629",EUR,2014,"5.835,86"
10,"23,9200",UYU,2014,"193,19"
10,"0,8835",AUD,2014,"4.082,65"
10,"6,1144",CNY,2014,"755,76"
10,"2.048,9000",COP,2014,"2,26"
10,"2,9170",PEN,2014,"1.584,16"
10,"13,4215",MXN,2014,"344,30"
10,"1,2762",SGD,2014,"3.620,91"
11,"1,0000",USD,2014,"4.633,00"
11,"117,7600",JPY,2014,"39,34"
11,"1,5727",GBP,2014,"7.286,32"
11,"0,9629",CHF,2014,"4.811,51"
11,"7,4323",SEK,2014,"623,36"
11,"5,9598",DKK,2014,"777,38"
11,"6,9178",NOK,2014,"669,72"
11,"2,5046",BRL,2014,"1.849,80"
11,"8,5195",ARS,2014,"543,81"
11,"1,1316",CAD,2014,"4.094,20"
11,"10,9724",ZAR,2014,"422,24"
11,"1,4642",SDR,2014,"6.783,64"
11,"1.191,8300",XAU,2014,"5.521.748,39"
11,"6,2842",VEF,2014,"737,25"
11,"600,3800",CLP,2014,"7,72"
11,"1,2482",EUR,2014,"5.782,91"
11,"23,5500",UYU,2014,"196,73"
11,"0,8553",AUD,2014,"3.962,60"
11,"6,1376",CNY,2014,"754,86"
11,"2.162,2000",COP,2014,"2,14"
11,"2,9100",PEN,2014,"1.592,10"
11,"13,7528",MXN,2014,"336,88"
11,"1,2984",SGD,2014,"3.568,24"
12,"1,0000",USD,2014,"4.629,00"
12,"119,4400",JPY,2014,"38,76"
12,"1,5566",GBP,2014,"7.205,50"
12,"0,9882",CHF,2014,"4.684,27"
12,"7,7416",SEK,2014,"597,94"
12,"6,1165",DKK,2014,"756,81"
12,"7,4185",NOK,2014,"623,98"
12,"2,6618",BRL,2014,"1.739,05"
12,"8,5494",ARS,2014,"541,44"
12,"1,1604",CAD,2014,"3.989,14"
12,"11,5823",ZAR,2014,"399,66"
12,"1,4484",SDR,2014,"6.704,64"
12,"1.204,0400",XAU,2014,"5.573.501,16"
12,"6,2842",VEF,2014,"736,61"
12,"605,7700",CLP,2014,"7,64"
12,"1,2172",EUR,2014,"5.634,42"
12,"23,9700",UYU,2014,"193,12"
12,"0,8202",AUD,2014,"3.796,71"
12,"6,2009",CNY,2014,"746,50"
12,"2.384,2700",COP,2014,"1,94"
12,"2,9880",PEN,2014,"1.549,20"
12,"14,7314",MXN,2014,"314,23"
12,"1,3211",SGD,2014,"3.503,90"
1,"1,0000",USD,2015,"4.819,00"
1,"118,0900",JPY,2015,"40,81"
1,"1,5072",GBP,2015,"7.263,20"
1,"0,9199",CHF,2015,"5.238,61"
1,"8,2490",SEK,2015,"584,19"
1,"6,5699",DKK,2015,"733,50"
1,"7,8108",NOK,2015,"616,97"
1,"2,6074",BRL,2015,"1.848,20"
1,"8,6285",ARS,2015,"558,50"
1,"1,2611",CAD,2015,"3.821,27"
1,"11,5237",ZAR,2015,"418,18"
1,"1,4089",SDR,2015,"6.789,49"
1,"1.264,4200",XAU,2015,"6.093.239,98"
1,"6,2842",VEF,2015,"766,84"
1,"627,3600",CLP,2015,"7,68"
1,"1,1330",EUR,2015,"5.459,93"
1,"24,2650",UYU,2015,"198,60"
1,"0,7777",AUD,2015,"3.747,74"
1,"6,2462",CNY,2015,"771,51"
1,"2.407,9900",COP,2015,"2,00"
1,"3,0460",PEN,2015,"1.582,07"
1,"14,8337",MXN,2015,"324,87"
1,"1,3521",SGD,2015,"3.564,09"
2,"1,0000",USD,2015,"4.725,00"
2,"119,5500",JPY,2015,"39,52"
2,"1,5451",GBP,2015,"7.300,60"
2,"0,9497",CHF,2015,"4.975,26"
2,"8,3403",SEK,2015,"566,53"
2,"6,6513",DKK,2015,"710,39"
2,"7,6389",NOK,2015,"618,54"
2,"2,8512",BRL,2015,"1.657,20"
2,"8,7175",ARS,2015,"542,01"
2,"1,2500",CAD,2015,"3.780,00"
2,"11,6658",ZAR,2015,"405,03"
2,"1,4074",SDR,2015,"6.649,97"
2,"1.216,2000",XAU,2015,"5.746.545,00"
2,"6,2842",VEF,2015,"751,89"
2,"617,3800",CLP,2015,"7,65"
2,"1,1220",EUR,2015,"5.301,45"
2,"24,5500",UYU,2015,"192,46"
2,"0,7817",AUD,2015,"3.693,53"
2,"6,2687",CNY,2015,"753,74"
2,"2.492,3900",COP,2015,"1,90"
2,"3,0940",PEN,2015,"1.527,15"
2,"14,9459",MXN,2015,"316,14"
2,"1,3600",SGD,2015,"3.474,26"
3,"1,0000",USD,2015,"4.799,00"
3,"119,9900",JPY,2015,"40,00"
3,"1,4848",GBP,2015,"7.125,56"
3,"0,9722",CHF,2015,"4.936,23"
3,"8,6292",SEK,2015,"556,14"
3,"6,9593",DKK,2015,"689,58"
3,"8,0452",NOK,2015,"596,50"
3,"3,2012",BRL,2015,"1.499,13"
3,"8,8199",ARS,2015,"544,11"
3,"1,2675",CAD,2015,"3.786,19"
3,"12,1255",ZAR,2015,"395,78"
3,"1,3795",SDR,2015,"6.620,22"
3,"1.181,8000",XAU,2015,"5.671.458,20"
3,"6,2842",VEF,2015,"763,66"
3,"624,8900",CLP,2015,"7,68"
3,"1,0734",EUR,2015,"5.151,25"
3,"25,6600",UYU,2015,"187,02"
3,"0,7619",AUD,2015,"3.656,36"
3,"6,1992",CNY,2015,"774,13"
3,"2.597,9800",COP,2015,"1,85"
3,"3,0955",PEN,2015,"1.550,32"
3,"15,2534",MXN,2015,"314,62"
3,"1,3724",SGD,2015,"3.496,79"
4,"1,0000",USD,2015,"5.013,47"
4,"119,6000",JPY,2015,"41,92"
4,"1,5333",GBP,2015,"7.687,15"
4,"0,9380",CHF,2015,"5.344,85"
4,"8,3399",SEK,2015,"601,14"
4,"6,6603",DKK,2015,"752,74"
4,"7,5425",NOK,2015,"664,70"
4,"3,0038",BRL,2015,"1.669,04"
4,"8,9042",ARS,2015,"563,05"
4,"1,2089",CAD,2015,"4.147,13"
4,"11,9195",ZAR,2015,"420,61"
4,"1,4064",SDR,2015,"7.050,94"
4,"1.180,9800",XAU,2015,"5.920.807,80"
4,"6,2842",VEF,2015,"797,79"
4,"611,4500",CLP,2015,"8,20"
4,"1,1208",EUR,2015,"5.619,10"
4,"26,3770",UYU,2015,"190,07"
4,"0,7897",AUD,2015,"3.959,14"
4,"6,2025",CNY,2015,"808,30"
4,"2.390,2800",COP,2015,"2,10"
4,"3,1280",PEN,2015,"1.602,77"
4,"15,3781",MXN,2015,"326,01"
4,"1,3255",SGD,2015,"3.782,32"
5,"1,0000",USD,2015,"5.120,19"
5,"124,0600",JPY,2015,"41,27"
5,"1,5279",GBP,2015,"7.823,14"
5,"0,9411",CHF,2015,"5.440,64"
5,"8,5317",SEK,2015,"600,14"
5,"6,7918",DKK,2015,"753,88"
5,"7,7884",NOK,2015,"657,41"
5,"3,1820",BRL,2015,"1.609,11"
5,"8,9892",ARS,2015,"569,59"
5,"1,2469",CAD,2015,"4.106,34"
5,"12,1528",ZAR,2015,"421,32"
5,"1,3905",SDR,2015,"7.119,62"
5,"1.189,0500",XAU,2015,"6.088.161,92"
5,"6,2842",VEF,2015,"814,77"
5,"617,5000",CLP,2015,"8,29"
5,"1,0984",EUR,2015,"5.624,02"
5,"26,7500",UYU,2015,"191,41"
5,"0,7656",AUD,2015,"3.920,02"
5,"6,1972",CNY,2015,"826,21"
5,"2.536,9800",COP,2015,"2,02"
5,"3,1561",PEN,2015,"1.622,32"
5,"15,4000",MXN,2015,"332,48"
5,"1,3478",SGD,2015,"3.798,92"
6,"1,0000",USD,2015,"5.183,70"
6,"122,1900",JPY,2015,"42,42"
6,"1,5729",GBP,2015,"8.153,44"
6,"0,9346",CHF,2015,"5.546,44"
6,"8,2946",SEK,2015,"624,95"
6,"6,6900",DKK,2015,"774,84"
6,"7,8384",NOK,2015,"661,32"
6,"3,1010",BRL,2015,"1.671,62"
6,"9,0848",ARS,2015,"570,59"
6,"1,2489",CAD,2015,"4.150,61"
6,"12,1508",ZAR,2015,"426,61"
6,"1,4064",SDR,2015,"7.290,36"
6,"1.173,4100",XAU,2015,"6.082.605,42"
6,"6,2842",VEF,2015,"824,88"
6,"638,7900",CLP,2015,"8,11"
6,"1,1150",EUR,2015,"5.779,83"
6,"26,9500",UYU,2015,"192,35"
6,"0,7707",AUD,2015,"3.995,08"
6,"6,2008",CNY,2015,"835,97"
6,"2.604,0800",COP,2015,"1,99"
6,"3,1790",PEN,2015,"1.630,61"
6,"15,7003",MXN,2015,"330,17"
6,"1,3475",SGD,2015,"3.846,90"
7,"1,0000",USD,2015,"5.171,74"
7,"123,9700",JPY,2015,"41,72"
7,"1,5627",GBP,2015,"8.081,88"
7,"0,9654",CHF,2015,"5.357,10"
7,"8,6046",SEK,2015,"601,04"
7,"6,7817",DKK,2015,"762,60"
7,"8,1432",NOK,2015,"635,10"
7,"3,4193",BRL,2015,"1.512,51"
7,"9,1851",ARS,2015,"563,06"
7,"1,3041",CAD,2015,"3.965,75"
7,"12,6635",ZAR,2015,"408,40"
7,"1,3947",SDR,2015,"7.213,03"
7,"1.095,0100",XAU,2015,"5.663.107,02"
7,"6,2842",VEF,2015,"822,98"
7,"671,4000",CLP,2015,"7,70"
7,"1,1003",EUR,2015,"5.690,47"
7,"28,4500",UYU,2015,"181,78"
7,"0,7315",AUD,2015,"3.783,13"
7,"6,2096",CNY,2015,"832,86"
7,"2.862,6500",COP,2015,"1,81"
7,"3,1895",PEN,2015,"1.621,49"
7,"16,1000",MXN,2015,"321,23"
7,"1,3705",SGD,2015,"3.773,62"
8,"1,0000",USD,2015,"5.378,67"
8,"121,2100",JPY,2015,"44,37"
8,"1,5357",GBP,2015,"8.260,02"
8,"0,9663",CHF,2015,"5.566,25"
8,"8,4501",SEK,2015,"636,52"
8,"6,6529",DKK,2015,"808,47"
8,"8,2953",NOK,2015,"648,40"
8,"3,6222",BRL,2015,"1.484,92"
8,"9,2879",ARS,2015,"579,11"
8,"1,3195",CAD,2015,"4.076,29"
8,"13,2429",ZAR,2015,"406,16"
8,"1,4038",SDR,2015,"7.550,58"
8,"1.133,4700",XAU,2015,"6.096.561,08"
8,"6,2842",VEF,2015,"855,90"
8,"691,5800",CLP,2015,"7,78"
8,"1,1218",EUR,2015,"6.033,79"
8,"28,4700",UYU,2015,"188,92"
8,"0,7123",AUD,2015,"3.831,23"
8,"6,3759",CNY,2015,"843,59"
8,"3.058,2000",COP,2015,"1,76"
8,"3,2350",PEN,2015,"1.662,65"
8,"16,7454",MXN,2015,"321,20"
8,"1,4107",SGD,2015,"3.812,77"
9,"1,0000",USD,2015,"5.636,09"
9,"119,8400",JPY,2015,"47,03"
9,"1,5133",GBP,2015,"8.529,10"
9,"0,9749",CHF,2015,"5.781,20"
9,"8,3778",SEK,2015,"672,74"
9,"6,6731",DKK,2015,"844,60"
9,"8,5210",NOK,2015,"661,44"
9,"3,9681",BRL,2015,"1.420,35"
9,"9,4170",ARS,2015,"598,50"
9,"1,3366",CAD,2015,"4.216,74"
9,"13,8564",ZAR,2015,"406,75"
9,"1,4037",SDR,2015,"7.911,38"
9,"1.116,0500",XAU,2015,"6.290.158,24"
9,"6,2842",VEF,2015,"896,87"
9,"695,9900",CLP,2015,"8,10"
9,"1,1181",EUR,2015,"6.301,71"
9,"29,0500",UYU,2015,"194,01"
9,"0,7016",AUD,2015,"3.954,28"
9,"6,3555",CNY,2015,"886,81"
9,"3.090,9900",COP,2015,"1,82"
9,"3,2260",PEN,2015,"1.747,08"
9,"16,9296",MXN,2015,"332,91"
9,"1,4241",SGD,2015,"3.957,65"
10,"1,0000",USD,2015,"5.634,71"
10,"120,7700",JPY,2015,"46,66"
10,"1,5444",GBP,2015,"8.702,25"
10,"0,9862",CHF,2015,"5.713,56"
10,"8,4943",SEK,2015,"663,35"
10,"6,7611",DKK,2015,"833,40"
10,"8,4700",NOK,2015,"665,26"
10,"3,8532",BRL,2015,"1.462,35"
10,"9,5197",ARS,2015,"591,90"
10,"1,3081",CAD,2015,"4.307,55"
10,"13,8046",ZAR,2015,"408,18"
10,"1,3969",SDR,2015,"7.871,13"
10,"1.141,8600",XAU,2015,"6.434.049,96"
10,"6,2842",VEF,2015,"896,65"
10,"690,9200",CLP,2015,"8,16"
10,"1,1030",EUR,2015,"6.215,09"
10,"29,4000",UYU,2015,"191,66"
10,"0,7137",AUD,2015,"4.021,49"
10,"6,3166",CNY,2015,"892,05"
10,"2.892,2800",COP,2015,"1,95"
10,"3,2841",PEN,2015,"1.715,75"
10,"16,5320",MXN,2015,"340,84"
10,"1,4008",SGD,2015,"4.022,49"
11,"1,0000",USD,2015,"5.680,53"
11,"123,1800",JPY,2015,"46,12"
11,"1,5049",GBP,2015,"8.548,63"
11,"1,0273",CHF,2015,"5.529,57"
11,"8,7168",SEK,2015,"651,68"
11,"7,0591",DKK,2015,"804,71"
11,"8,6836",NOK,2015,"654,17"
11,"3,9066",BRL,2015,"1.454,09"
11,"9,6816",ARS,2015,"586,73"
11,"1,3326",CAD,2015,"4.262,74"
11,"14,4773",ZAR,2015,"392,38"
11,"1,3722",SDR,2015,"7.794,82"
11,"1.063,9500",XAU,2015,"6.043.799,89"
11,"6,2842",VEF,2015,"903,94"
11,"710,8000",CLP,2015,"7,99"
11,"1,0568",EUR,2015,"6.003,18"
11,"29,5500",UYU,2015,"192,23"
11,"0,7234",AUD,2015,"4.109,30"
11,"6,3984",CNY,2015,"887,80"
11,"3.145,7900",COP,2015,"1,81"
11,"3,3731",PEN,2015,"1.684,07"
11,"16,6107",MXN,2015,"341,98"
11,"1,4096",SGD,2015,"4.029,89"
12,"1,0000",USD,2015,"5.806,91"
12,"120,5700",JPY,2015,"48,16"
12,"1,4843",GBP,2015,"8.619,20"
12,"0,9894",CHF,2015,"5.869,12"
12,"8,4284",SEK,2015,"688,97"
12,"6,8369",DKK,2015,"849,35"
12,"8,8211",NOK,2015,"658,30"
12,"3,9880",BRL,2015,"1.456,10"
12,"12,9810",ARS,2015,"447,34"
12,"1,3892",CAD,2015,"4.180,04"
12,"15,5645",ZAR,2015,"373,09"
12,"1,3869",SDR,2015,"8.053,60"
12,"1.061,2200",XAU,2015,"6.162.409,03"
12,"6,2842",VEF,2015,"924,05"
12,"708,0500",CLP,2015,"8,20"
12,"1,0913",EUR,2015,"6.337,08"
12,"29,8900",UYU,2015,"194,28"
12,"0,7286",AUD,2015,"4.230,91"
12,"6,4897",CNY,2015,"894,79"
12,"3.169,7100",COP,2015,"1,83"
12,"3,4083",PEN,2015,"1.703,76"
12,"17,3360",MXN,2015,"334,96"
12,"1,4155",SGD,2015,"4.102,37"
1,"1,0000",USD,2016,"5.932,54"
1,"121,1100",JPY,2016,"48,98"
1,"1,4173",GBP,2016,"8.408,19"
1,"1,0227",CHF,2016,"5.800,86"
1,"8,5839",SEK,2016,"691,12"
1,"6,8999",DKK,2016,"859,80"
1,"8,7161",NOK,2016,"680,64"
1,"4,0237",BRL,2016,"1.474,40"
1,"13,9095",ARS,2016,"426,51"
1,"1,4037",CAD,2016,"4.226,36"
1,"15,9218",ZAR,2016,"372,60"
1,"1,3805",SDR,2016,"8.189,87"
1,"1.117,1000",XAU,2016,"6.627.240,43"
1,"6,2842",VEF,2016,"944,04"
1,"710,4200",CLP,2016,"8,35"
1,"1,0814",EUR,2016,"6.415,45"
1,"31,0300",UYU,2016,"191,19"
1,"0,7083",AUD,2016,"4.202,02"
1,"6,5752",CNY,2016,"902,26"
1,"3.295,0000",COP,2016,"1,80"
1,"3,4705",PEN,2016,"1.709,42"
1,"18,1667",MXN,2016,"326,56"
1,"1,4241",SGD,2016,"4.165,82"
2,"1,0000",USD,2016,"5.722,54"
2,"113,9200",JPY,2016,"50,23"
2,"1,3868",GBP,2016,"7.936,02"
2,"0,9985",CHF,2016,"5.731,14"
2,"8,5558",SEK,2016,"668,85"
2,"6,8315",DKK,2016,"837,67"
2,"8,6898",NOK,2016,"658,54"
2,"3,9928",BRL,2016,"1.433,21"
2,"15,4600",ARS,2016,"370,15"
2,"1,3555",CAD,2016,"4.221,72"
2,"16,1695",ZAR,2016,"353,91"
2,"1,3885",SDR,2016,"7.945,75"
2,"1.214,4600",XAU,2016,"6.949.795,93"
2,"6,2842",VEF,2016,"910,62"
2,"691,3500",CLP,2016,"8,28"
2,"1,0920",EUR,2016,"6.249,01"
2,"32,1000",UYU,2016,"178,27"
2,"0,7141",AUD,2016,"4.086,47"
2,"6,5390",CNY,2016,"875,14"
2,"3.304,2700",COP,2016,"1,73"
2,"3,5218",PEN,2016,"1.624,89"
2,"18,1545",MXN,2016,"315,21"
2,"1,4071",SGD,2016,"4.066,90"
3,"1,0000",USD,2016,"5.628,71"
3,"112,5100",JPY,2016,"50,03"
3,"1,4385",GBP,2016,"8.096,90"
3,"0,9587",CHF,2016,"5.871,19"
3,"8,1069",SEK,2016,"694,31"
3,"6,5431",DKK,2016,"860,25"
3,"8,2601",NOK,2016,"681,43"
3,"3,5682",BRL,2016,"1.577,46"
3,"14,6480",ARS,2016,"384,26"
3,"1,2987",CAD,2016,"4.334,11"
3,"14,7072",ZAR,2016,"382,72"
3,"1,4088",SDR,2016,"7.929,73"
3,"1.233,2700",XAU,2016,"6.941.719,18"
3,"9,9750",VEF,2016,"564,28"
3,"667,5700",CLP,2016,"8,43"
3,"1,1388",EUR,2016,"6.409,97"
3,"31,7000",UYU,2016,"177,56"
3,"0,7667",AUD,2016,"4.315,53"
3,"6,4497",CNY,2016,"872,71"
3,"3.005,2000",COP,2016,"1,87"
3,"3,3250",PEN,2016,"1.692,85"
3,"17,2827",MXN,2016,"325,68"
3,"1,3476",SGD,2016,"4.176,84"
4,"1,0000",USD,2016,"5.571,10"
4,"106,7400",JPY,2016,"52,19"
4,"1,4632",GBP,2016,"8.151,63"
4,"0,9589",CHF,2016,"5.809,89"
4,"8,0328",SEK,2016,"693,54"
4,"6,5009",DKK,2016,"856,97"
4,"8,0626",NOK,2016,"690,98"
4,"3,4485",BRL,2016,"1.615,51"
4,"14,2630",ARS,2016,"390,60"
4,"1,2551",CAD,2016,"4.438,77"
4,"14,2432",ZAR,2016,"391,14"
4,"1,4173",SDR,2016,"7.895,92"
4,"1.291,1000",XAU,2016,"7.192.847,21"
4,"9,9750",VEF,2016,"558,51"
4,"660,0100",CLP,2016,"8,44"
4,"1,1448",EUR,2016,"6.377,80"
4,"31,4000",UYU,2016,"177,42"
4,"0,7606",AUD,2016,"4.237,38"
4,"6,4720",CNY,2016,"860,80"
4,"2.842,5500",COP,2016,"1,96"
4,"3,2805",PEN,2016,"1.698,25"
4,"17,1810",MXN,2016,"324,26"
4,"1,3457",SGD,2016,"4.139,93"
5,"1,0000",USD,2016,"5.708,68"
5,"110,7000",JPY,2016,"51,57"
5,"1,4496",GBP,2016,"8.275,30"
5,"0,9936",CHF,2016,"5.745,45"
5,"8,3339",SEK,2016,"685,00"
5,"6,6807",DKK,2016,"854,50"
5,"8,3609",NOK,2016,"682,78"
5,"3,6022",BRL,2016,"1.584,78"
5,"14,0405",ARS,2016,"406,59"
5,"1,3101",CAD,2016,"4.357,44"
5,"15,6770",ZAR,2016,"364,14"
5,"1,4029",SDR,2016,"8.008,71"
5,"1.214,2100",XAU,2016,"6.931.536,34"
5,"9,9750",VEF,2016,"572,30"
5,"690,9400",CLP,2016,"8,26"
5,"1,1133",EUR,2016,"6.355,47"
5,"30,5500",UYU,2016,"186,86"
5,"0,7233",AUD,2016,"4.129,09"
5,"6,5798",CNY,2016,"867,61"
5,"3.088,5500",COP,2016,"1,85"
5,"3,3710",PEN,2016,"1.693,47"
5,"18,4218",MXN,2016,"309,89"
5,"1,3767",SGD,2016,"4.146,64"
6,"1,0000",USD,2016,"5.588,96"
6,"103,2000",JPY,2016,"54,16"
6,"1,3243",GBP,2016,"7.401,46"
6,"0,9785",CHF,2016,"5.711,76"
6,"8,5015",SEK,2016,"657,41"
6,"6,7324",DKK,2016,"830,16"
6,"8,4127",NOK,2016,"664,35"
6,"3,2013",BRL,2016,"1.745,84"
6,"15,0425",ARS,2016,"371,54"
6,"1,3000",CAD,2016,"4.299,20"
6,"14,7560",ZAR,2016,"378,76"
6,"1,3988",SDR,2016,"7.817,84"
6,"1.318,2600",XAU,2016,"7.367.702,41"
6,"9,9750",VEF,2016,"560,30"
6,"661,9600",CLP,2016,"8,44"
6,"1,1048",EUR,2016,"6.174,68"
6,"30,5500",UYU,2016,"182,94"
6,"0,7432",AUD,2016,"4.153,72"
6,"6,6459",CNY,2016,"840,96"
6,"2.912,6000",COP,2016,"1,92"
6,"3,2880",PEN,2016,"1.699,81"
6,"18,4843",MXN,2016,"302,36"
6,"1,3500",SGD,2016,"4.139,97"
7,"1,0000",USD,2016,"5.543,57"
7,"102,0200",JPY,2016,"54,34"
7,"1,3236",GBP,2016,"7.337,47"
7,"0,9692",CHF,2016,"5.719,74"
7,"8,5556",SEK,2016,"647,95"
7,"6,6597",DKK,2016,"832,41"
7,"8,4270",NOK,2016,"657,83"
7,"3,2381",BRL,2016,"1.711,98"
7,"15,0030",ARS,2016,"369,50"
7,"1,3039",CAD,2016,"4.251,53"
7,"13,8435",ZAR,2016,"400,45"
